	logFC	AveExpr	t	P.Value	adj.P.Val	B	change
CMAS	0.216454782650294	3.68826815672633	1.25832841618208	0.236645184675899	0.875357662324813	-4.5408052590746	Stable
BNIPL	-0.505427242262481	0.869991704561602	-1.64695212503125	0.130354413969308	0.860033153012742	-4.54083241458257	Stable
SMIM30	0.510592911753247	2.13039814516672	1.3279932702994	0.213473125825395	0.872378834614433	-4.54083577931741	Stable
LINC02980	0.243531242334943	1.80480658760728	1.38608442660534	0.195623159379431	0.872378834614433	-4.54098753526715	Stable
ACAD9-DT	-0.841020981189282	-0.691735567960813	-2.098501806546	0.0620241417089529	0.854474666675172	-4.54102517157077	Stable
SNX32	-0.60839127194244	0.915136592811026	-1.63813852617544	0.132198228720152	0.860033153012742	-4.54116992787288	Stable
IPMK	-0.179094155938722	5.14773121002576	-1.2692102516728	0.232895298068168	0.875122405814658	-4.54117776065776	Stable
SH2D1A	0.303545588122201	4.75905371831388	1.26990913036277	0.232656134133566	0.875122405814658	-4.5412301967147	Stable
ATP6V1C2	-0.734169471734661	0.16665664118985	-1.9147827232476	0.0843099802753262	0.854474666675172	-4.54130415644514	Stable
MADD	0.101367111347749	6.57617184386704	1.26959007647796	0.232765292917109	0.875122405814658	-4.54145029782423	Stable
GAS2L1	0.374947203900482	4.18128520829859	1.25639766056318	0.237315643059387	0.875357662324813	-4.54174915268079	Stable
IFIH1	-0.123125166146321	5.05226439206071	-1.26922319098693	0.232890868266046	0.875122405814658	-4.54175103359065	Stable
ZKSCAN3	-0.221378894120922	2.41395867532439	-1.29541816012032	0.224063531656202	0.872378834614433	-4.5417731750785	Stable
CEBPA-DT	-0.474477056808784	0.900081752761476	-1.60242343086995	0.13991019251961	0.863856048537195	-4.5417840453418	Stable
FBXO33	-0.130442306775412	4.95606146534901	-1.26712182492355	0.233611179492439	0.875122405814658	-4.54179047000908	Stable
RPL13	0.311489016307037	9.90807774981774	1.25907947851162	0.236384794586993	0.875357662324813	-4.54184299316482	Stable
ING3	-0.147066461615452	4.00875067498909	-1.25543615386054	0.237650105083154	0.875357662324813	-4.54195324169523	Stable
NECAB2	-0.43513375840423	1.67501278915871	-1.44666990112105	0.17836780827437	0.872378834614433	-4.54203477314908	Stable
YIPF1	-0.168409775181572	4.94012401120861	-1.26374731412627	0.234771713102249	0.875122405814658	-4.54221565737034	Stable
PPTC7	-0.139674794560035	6.35498987311453	-1.2711569200827	0.232229626709065	0.875122405814658	-4.54223409949592	Stable
ARHGAP11A	0.369948955567655	1.6317196562378	1.37216068852524	0.199782888258239	0.872378834614433	-4.54231452796185	Stable
LILRA2	-0.295169348706274	7.73683343476428	-1.26006935156635	0.236041966916451	0.875357662324813	-4.54231983794902	Stable
CHMP1B	-0.175927870952017	6.90706318230921	-1.26655312836295	0.233806431612425	0.875122405814658	-4.54233636281058	Stable
TMCO4	0.15718680520451	3.92576064260792	1.25488305820481	0.237842674470733	0.875382946357552	-4.54234719148122	Stable
CCDC152	0.694030278251726	0.725211173508261	1.55975021115239	0.149645712813134	0.872378834614433	-4.54238135517867	Stable
GPR155	-0.116285936528762	5.42504492869519	-1.2705624644212	0.232432737897478	0.875122405814658	-4.54239291308609	Stable
RAB19	-0.940013096778131	-0.413582433053667	-2.19880849121212	0.0523474096806623	0.854474666675172	-4.54243859170472	Stable
BOD1	0.261503106732242	3.27274553263464	1.25854532672322	0.236569958706813	0.875357662324813	-4.54246270036197	Stable
KLHL29	-0.840733530244993	-0.0124302769524784	-2.0132151201251	0.0715713981526571	0.854474666675172	-4.54246960144037	Stable
ANXA9	-0.317164079962038	2.08862392462259	-1.34218027984058	0.208992691546572	0.872378834614433	-4.54270527840382	Stable
GPS2	0.109956128632214	6.11516855247963	1.27156502715375	0.232090270493839	0.875122405814658	-4.54275519417798	Stable
GHRLOS	-0.343864897711792	1.45661120548748	-1.41682374147381	0.186698708740618	0.872378834614433	-4.54276201199367	Stable
COL6A2	0.16932781899694	5.4792983050844	1.27202070125589	0.231934752499914	0.875122405814658	-4.54291042367034	Stable
TM7SF2	0.233935213800844	2.42350135703915	1.28892262233	0.226226347924481	0.874480341476485	-4.54314506926954	Stable
TMEM35B	-0.169574154503372	4.00431591607595	-1.25339474157781	0.238361487798605	0.8756707764429	-4.54314595799178	Stable
MTUS1	0.265555823679969	1.3961268178985	1.40251161865871	0.19080991724838	0.872378834614433	-4.54315218522743	Stable
ARHGAP33	0.222619025898124	3.08569421380685	1.25654332798996	0.237265005834384	0.875357662324813	-4.54320207576845	Stable
SFPQ	-0.114437011114725	7.75984696601663	-1.25537502810604	0.23767138077809	0.875357662324813	-4.54322357992849	Stable
BEND3P1	-0.528643347355299	0.463527243105575	-1.77262843870407	0.106464608772511	0.857265311192949	-4.54324700998622	Stable
SMIM5	0.286404355759386	1.81325977887174	1.35654197765848	0.204537402176713	0.872378834614433	-4.54324860497543	Stable
SLC9A5	-0.646290780549229	-0.055089460209908	-1.87159744141532	0.0905420935655614	0.857265311192949	-4.54331376319651	Stable
TRAM2-AS1	0.568971751724844	0.746478338328571	1.6430336847357	0.131171299016455	0.860033153012742	-4.54334939112993	Stable
MIR3936HG	0.646244190231692	0.190609670959528	1.82057825186317	0.0984537742637248	0.857265311192949	-4.54335232459276	Stable
LRP6	-0.322364505603562	1.20791102095967	-1.44825734557673	0.177933772705242	0.872378834614433	-4.54336324191591	Stable
TOMM22	0.14150685582443	4.30141283932119	1.25394937425283	0.238168040373306	0.8756707764429	-4.5433901191521	Stable
TPT1	0.41689383727703	9.90503615750507	1.25487216418809	0.237846468678865	0.875382946357552	-4.5434007529769	Stable
RPL18	0.232689319673748	8.22728712835832	1.25252809257619	0.238664017906276	0.8756707764429	-4.54347115803176	Stable
ACBD6	0.124336022551737	4.36498639927582	1.25643710919861	0.237301928970016	0.875357662324813	-4.5434739113212	Stable
TMEM44-AS1	-0.488663396525616	0.586004540553038	-1.69476997842414	0.120746776815411	0.857437473074036	-4.54379075120176	Stable
MRPL50	0.276441016024395	3.40369330350774	1.25110974453936	0.239159809623891	0.8756707764429	-4.5438235982079	Stable
ALPK2	1.20644579205899	-0.741609424290106	2.40446658984034	0.0368555665608002	0.854474666675172	-4.54404083877185	Stable
RHOBTB1	0.451649584589186	1.38382726263195	1.44057261399635	0.18004336956613	0.872378834614433	-4.5440497340553	Stable
HEMGN	0.278733485203616	1.99656870285582	1.32441662837766	0.214615216324405	0.872378834614433	-4.54420819926506	Stable
B3GAT2	-0.536240859304616	0.204476387111208	-1.74784047682733	0.110835567688478	0.857265311192949	-4.54421114979996	Stable
ATRAID	0.111942496042451	5.27482433921147	1.26648446222854	0.233830015966703	0.875122405814658	-4.54430266208172	Stable
MST1L	-0.626409235263969	0.159964023476169	-1.71155176978755	0.117529239106738	0.857265311192949	-4.54431810188977	Stable
RBM38-AS1	0.672306355603388	0.418390794148	1.72524308927581	0.114961890828262	0.857265311192949	-4.54435665097983	Stable
FOXD2	0.717678185077372	-0.258130531395124	1.88354637213683	0.0887762229625857	0.857162570373645	-4.54437003269953	Stable
IGKV1-33	0.341339249479724	1.85105047506248	1.37528684004175	0.198842511263551	0.872378834614433	-4.54440276876985	Stable
AMMECR1L	-0.116058757723667	4.67401545478242	-1.25944061192545	0.236259674414833	0.875357662324813	-4.54455301248619	Stable
LINC01127	-0.390903092381215	3.81581423661356	-1.24894636315232	0.239917645742423	0.875719777324291	-4.5445627768457	Stable
NUP133	0.130063261034708	5.02050696008379	1.26404740745564	0.234668317029765	0.875122405814658	-4.54459238299117	Stable
RBM43	-0.156880117444437	3.66129439995922	-1.24804088888069	0.240235414114882	0.875719777324291	-4.5447031593795	Stable
ZNF746	-0.26415118917194	6.72420643026707	-1.26421091260541	0.234611997580017	0.875122405814658	-4.54472414129186	Stable
ZNF529-AS1	-0.469894599867007	1.32766726267921	-1.42475742269605	0.184452404208673	0.872378834614433	-4.54477201749696	Stable
VAMP7	0.104696050738466	5.24681690562714	1.26562812722037	0.23412429973408	0.875122405814658	-4.54477770736101	Stable
PRICKLE1	0.253881697200057	2.10187461481155	1.32967498548444	0.212937872802873	0.872378834614433	-4.54477944318997	Stable
ZNF501	0.433145544010535	1.03446659345177	1.49254351773933	0.166186209503804	0.872378834614433	-4.5448654882246	Stable
SAC3D1	0.322652293983049	1.99230164592025	1.34439644734597	0.208299940164287	0.872378834614433	-4.54490710769712	Stable
IGKV1-27	0.551479846446342	0.798359202828395	1.58935575963124	0.142830190408142	0.869511647776966	-4.54497009498611	Stable
KRR1	0.19801493930649	4.28314529195459	1.25318564889147	0.238434449344245	0.8756707764429	-4.54505948472236	Stable
SIAH2	0.159814562151709	5.66454537632307	1.267832057066	0.233367520852162	0.875122405814658	-4.54506718523943	Stable
ROM1	-0.781467736304128	-0.167404683803409	-2.04418657290093	0.0679537058594198	0.854474666675172	-4.54521336469198	Stable
KNSTRN	-0.197672858096382	2.18944569886048	-1.30321199719021	0.22149095830741	0.872378834614433	-4.54526747155398	Stable
SLC27A2	0.602472169129314	-0.0481548445577726	1.88183913103602	0.089026555381514	0.857162570373645	-4.54526825115475	Stable
LINC00996	-0.628426184481469	0.413562177256666	-1.67290999226786	0.125057005389842	0.860033153012742	-4.54539227746753	Stable
ZC3HC1	-0.14549879428421	2.9572439075598	-1.25660663120282	0.237243002980473	0.875357662324813	-4.54542668628163	Stable
ELK4	0.120666527942849	5.98690576492186	1.26646319541227	0.233837320749782	0.875122405814658	-4.54543673904678	Stable
TXNDC16	-0.188703090247444	2.92908001787868	-1.25953719685444	0.236226220254009	0.875357662324813	-4.54545756414955	Stable
G3BP1	0.121732964567426	6.80860372311599	1.25929722949087	0.23630934497461	0.875357662324813	-4.54547171622643	Stable
TMEM252	0.659682033988844	0.0957676511294731	1.97472556411628	0.0763206731480601	0.854474666675172	-4.54556381990559	Stable
SDC3	0.382542628041318	1.37586036809369	1.45872915499949	0.175093260351522	0.872378834614433	-4.54558733349795	Stable
AGAP10P	-0.71648603628838	0.15357386775147	-1.83644478072568	0.0959274770421081	0.857265311192949	-4.54561977382736	Stable
IFNAR1	-0.194268205815142	7.111894423129	-1.25916331058737	0.236355744870812	0.875357662324813	-4.54570367326956	Stable
HTATSF1	0.174422010415226	5.15397133711399	1.26399143439471	0.234687599522826	0.875122405814658	-4.54571110640811	Stable
FAM226B	0.696095588640009	0.2062211475543	1.79784748375495	0.102179756796623	0.857265311192949	-4.5457530484736	Stable
TNFRSF8	0.229342192556204	3.97454253439282	1.245188119617	0.241238806319338	0.875881852708901	-4.54578531678565	Stable
C4orf50	0.442746261142497	1.06515489357105	1.42131175440489	0.185425146163666	0.872378834614433	-4.54579944876959	Stable
CAB39L	0.217139703241244	2.39638380351961	1.28775943551829	0.226615462671552	0.874540895657172	-4.54580582046911	Stable
LSM4	-0.141359678461983	5.15169053232031	-1.26267238286202	0.235142382220526	0.875304017566242	-4.54583139064696	Stable
CNN2P9	-0.763365734178665	0.0205992599706388	-1.98289798474856	0.0752881243968635	0.854474666675172	-4.54600646209621	Stable
RAVER2	0.413493578474682	1.60241350780683	1.3783018425381	0.197939106737949	0.872378834614433	-4.54601087754665	Stable
IGF2BP3	0.828725288544734	-0.290149770221425	2.03213007957065	0.0693409384005677	0.854474666675172	-4.5461977890151	Stable
TRIP4	-0.116067431554574	4.43763632957707	-1.25077668836876	0.239276352759249	0.8756707764429	-4.54620429133368	Stable
FAM241B	0.636903619363986	0.146954959402903	1.73177205246687	0.11375559237042	0.857265311192949	-4.54630158723277	Stable
PAGR1	0.13339436434388	4.59601787939347	1.25299310470873	0.238501652478489	0.8756707764429	-4.5463035512833	Stable
MRRF	-0.178972485346829	3.89638450267879	-1.24461860334015	0.241439526922147	0.875881852708901	-4.54632300450797	Stable
ZFYVE19	0.118058013351005	4.18069497238803	1.24734507044046	0.240479838011659	0.875719777324291	-4.5463554412474	Stable
SMIM10L2A	-0.462320664538336	0.553161590217594	-1.58496578308462	0.143823174835915	0.870083738233915	-4.54654065062021	Stable
C1orf198	0.250095573649088	2.34053450942936	1.28426134868477	0.227788978340515	0.874996140160363	-4.54654645056618	Stable
DDX18	0.108385967608806	5.79861685123318	1.26529715749991	0.234238120204497	0.875122405814658	-4.54658945296942	Stable
HNRNPA1L3	0.300639198155991	1.56951724473816	1.35610786507285	0.204670896511932	0.872378834614433	-4.54659687376834	Stable
CNTNAP3B	-1.1444640883301	0.609319144470618	-1.70540831785469	0.118698010164016	0.857265311192949	-4.54662284140934	Stable
ADGRD1	0.253930938969108	2.00765520428215	1.33823621178614	0.210230328559532	0.872378834614433	-4.54662490360979	Stable
LCAT	-0.245802957032228	2.52378336321273	-1.26982431959077	0.232685146587248	0.875122405814658	-4.5466316626999	Stable
CLEC9A	-0.364746614384547	1.74114916269307	-1.37173814113814	0.199910281643228	0.872378834614433	-4.546650149313	Stable
TMOD4	0.552033418391328	0.2023666670404	1.75160327476635	0.110161701523656	0.857265311192949	-4.54669234061834	Stable
TUBB	0.107920008118991	7.68181156704069	1.24797738067371	0.240257714606855	0.875719777324291	-4.54670755495906	Stable
OSBPL7	0.137392488802297	4.53455468209582	1.25485178148708	0.237853567773231	0.875382946357552	-4.54679016034124	Stable
RPL32P29	0.972444625316069	-0.485929313292399	2.08758717932722	0.0631747130136939	0.854474666675172	-4.54691748801908	Stable
CERS6-AS1	0.456522099020348	2.24383127916493	1.32700788294672	0.213787273043914	0.872378834614433	-4.54692398610796	Stable
NME1-NME2	-4.97606037190928	-1.99415796712852	-4.61323468005879	0.00094127478476143	0.854474666675172	-4.54698706366239	Stable
PDGFA-DT	0.435816314581195	0.599084449136982	1.56869524544636	0.147556862336542	0.872378834614433	-4.54698814747367	Stable
PBLD	-0.236786290863925	1.65258854897962	-1.35547283699188	0.204866306183248	0.872378834614433	-4.54702576652583	Stable
