logFC	AveExpr	t	P.Value	adj.P.Val	B	change
GNB2	-0.678554090713017	8.14686606684108	-4.84389398235773	0.000345474143607116	0.00627038595817663	0.106418142230463	Down
P2RX1	-0.722670883791681	5.44090391425329	-4.67501007940169	0.000465677494927635	0.00774280714627935	0.0885432090408882	Down
SLC22A4	-1.2080176495894	4.40206233982879	-4.60337584788292	0.000529133944304963	0.00847046609862047	0.0764021431558914	Down
RARA-AS1	-0.98260175319405	4.04662723499413	-4.60450103086178	0.00052807062190976	0.00847046609862047	0.0673689511262152	Down
TNFRSF1B	-0.490915798896092	9.26433693702346	-4.83526455047882	0.000350753617891074	0.00634693648725795	0.0650963833615004	Stable
DOCK5	-0.439768685607605	8.84531124761885	-4.82745286326195	0.000355605339775263	0.00640434064551576	0.0564543319563979	Stable
ANKRD13D	-0.559603564414319	6.86455202213267	-4.76637840366096	0.000396034433946174	0.00692848098101904	0.0527027276342844	Stable
TCIRG1	-0.728399646571331	8.4742428378416	-4.81872589112182	0.000361108360767986	0.00644404118477953	0.0524411890898273	Down
KIF1C	-0.620805047739113	5.04740423736552	-4.61561320175989	0.000517687859467387	0.00835653197677018	0.0493653776281189	Down
PISD	-0.638211601370847	6.82361876147755	-4.76327061512109	0.000398215556195458	0.00695422068457559	0.0486754947423531	Down
KLHL2	-0.569500973361064	5.24705946692776	-4.63940786782123	0.00049616240778256	0.0081015051817429	0.0447114833188076	Stable
PLIN4	-1.11994394013933	4.31561610518021	-4.57884404319706	0.000552878468634708	0.00873637154389393	0.0358417456000168	Down
BID	-0.550732094133243	6.25277937490489	-4.72057995313087	0.000429475947999647	0.00733027153754798	0.0356437027731049	Stable
HLA-C	-0.458121357651294	10.3094516894908	-4.82058501825972	0.000359928643865728	0.00643470971524185	0.0315375663320996	Stable
CMTM6	-0.424723705640311	8.10909441274137	-4.80261970181077	0.000371498863630925	0.00661740793998577	0.0304484242056526	Stable
C9orf72	-0.48234602097209	6.71073570819705	-4.75230982627074	0.000406008502948954	0.00705259805565763	0.0287582789654479	Stable
RRP12	-0.85305055360923	5.92650173929524	-4.6827271416794	0.000459330468462374	0.00769241128124082	0.0241918352774668	Down
CAT	-0.428039183521463	6.92765076847164	-4.73712391458367	0.000417068804804328	0.00716743989663328	-0.0103039739510926	Stable
MIIP	-0.818669405067398	4.87298902176986	-4.56216555243421	0.000569651627053457	0.00894371312538897	-0.017679675063162	Down
CEBPD	-0.80680689513977	7.99003259922234	-4.76848070368743	0.000394566046666145	0.00691514053522044	-0.0203341235309109	Down
TFE3	-0.580399598320151	6.65479480137505	-4.71760987910475	0.000431743729812749	0.00734339118224913	-0.0212362910691857	Stable
SH3GLB1	-0.40072784490394	7.16403331249824	-4.73838507442685	0.000416138435889598	0.00716743989663328	-0.0330417405487209	Stable
PADI4	-1.05788072502873	6.29487949863554	-4.678924888124	0.000462446371824976	0.00773137731189298	-0.0338081946106392	Down
NABP1	-0.471591554632832	8.95997870973812	-4.77525130563644	0.000389875425448903	0.0068821793569782	-0.0389230671796081	Stable
NEU1	-0.796843500762638	4.89484189469309	-4.54852364674304	0.000583763526074458	0.00905219763137951	-0.0404082475642555	Down
ALDOA	-0.502831597987088	8.9636868711489	-4.77345944155932	0.000391111135114783	0.00689157516316462	-0.0406788477966407	Stable
ARAP2	0.486367568231572	7.34895691024977	4.73768894024129	0.000416651712824899	0.00716743989663328	-0.0415741992417562	Stable
RAD50	0.641566574639582	5.40764024669226	4.59910260703234	0.000533192561836659	0.0085109450851883	-0.0476019166153678	Up
NBEAL2	-0.663234548983146	9.76609658130563	-4.77085974917998	0.000392911199240397	0.00691086358879384	-0.0554921913966746	Down
CREBBP	-0.339797030113285	8.96097410125108	-4.76024603896444	0.000400350293077797	0.00697906018021918	-0.0658601107195071	Stable
MAPK13	-0.602395800189472	6.75594489239633	-4.68794468026178	0.000455090262588888	0.0076344508605879	-0.0716354167433817	Down
XKR8	-0.711315563526671	6.26227765028406	-4.65416651692401	0.00048328070634788	0.00795748080687425	-0.0735200784458483	Down
GRAMD1A	-0.721650181307989	7.06504898780271	-4.70602045408468	0.000440712651015195	0.00747000318684405	-0.0782569753375748	Down
PRKCH	0.469327213353975	7.91027083421874	4.73203872475655	0.00042084222086592	0.00720802663955143	-0.0796263603910106	Stable
MYLIP	-0.456021553616434	6.27387432625317	-4.64253920672239	0.000493399773453254	0.00808334043565473	-0.084160862127054	Stable
FAM8A1	-0.426451306942356	7.50039526742606	-4.71834034466438	0.000431184834042488	0.00734339118224913	-0.0892668883337793	Stable
GLUL	-0.464014013957017	9.700120899476	-4.74528076768377	0.000411089489067688	0.0071282189812321	-0.101792353723346	Stable
KMT2D	-0.373453505265942	9.61031463822174	-4.74421345046862	0.000411866775109298	0.0071290791444272	-0.10309660810094	Stable
GRK6	-0.433592689537999	8.22023370127349	-4.72403019065435	0.000426857099854113	0.00729828797080409	-0.110667634859217	Stable
PLSCR1	-0.688170437488015	5.14109728008355	-4.53998195322747	0.000592783846725814	0.00916009991541452	-0.120478590660358	Down
TOMM20	0.436580147443696	5.89430207229091	4.5988850564798	0.000533400049229929	0.0085109450851883	-0.121338398824145	Stable
TMUB2	-0.588771526372642	5.57544129986039	-4.55268209092255	0.000579423758235186	0.00901049930068273	-0.14020983694648	Down
B3GNT8	-0.841389591003195	5.35683216962549	-4.53221862287475	0.00060110771422446	0.00924498002552125	-0.14071882584055	Down
SLC15A4	-0.476644522288873	7.58792751409093	-4.69002876731745	0.000453407960653428	0.00762015596184546	-0.143503096062632	Stable
MYO15B	-0.473439300203691	6.99313030468563	-4.66193411623315	0.000476641123263981	0.00790127425485147	-0.14454424024637	Stable
TCP11L2	-0.42004650985004	7.93222809043998	-4.69823750821339	0.000446844438525736	0.00754781890385626	-0.149634572151148	Stable
TNFAIP2	-0.532545183305873	9.4716535880741	-4.71211058682908	0.000435975644450102	0.00740251887119176	-0.158836824139865	Stable
NUP98	-0.35897343812838	7.99472452429401	-4.69468227356361	0.000449674902282568	0.00758255596843772	-0.159127157480459	Stable
CSNK1D	-0.44762202549294	7.99167393876132	-4.68996376011109	0.000453460337425324	0.00762015596184546	-0.165263550662442	Stable
HSPA1B	-0.86236186343691	4.96095172726406	-4.49551071427271	0.000642140920207449	0.00970841758529688	-0.169600766378168	Down
DAZAP2	-0.408811371133426	8.96473615135561	-4.70104536677495	0.000444622096174768	0.00752325159969637	-0.170911827706039	Stable
MVP	-0.403804222049414	7.64254668563218	-4.67777185660502	0.000463395606817688	0.00773349402617138	-0.173966366381899	Stable
E2F3	-0.476813071190505	6.0679922968579	-4.58613266372417	0.000545710331487843	0.00863703411564846	-0.175891645510231	Stable
SNX18	-0.433376509933061	7.79073490819155	-4.67685515523946	0.000464151728834212	0.00773349402617138	-0.182372061893079	Stable
PLBD1-AS1	-1.22488262696976	3.32476413078137	-4.55661183058686	0.00057535344797993	0.00897569702206906	-0.182407350763866	Down
CACNA1E	-1.57346672838964	3.60298225842565	-4.48694125900442	0.000652131935977118	0.00981403468013491	-0.185243544742932	Down
FBRS	-0.439345668102004	7.45339874867532	-4.66003447689701	0.000478256083097951	0.00790965106295294	-0.191419059865457	Stable
SKIV2L	-0.459672134310146	6.08710914996446	-4.56944596214014	0.000562265821120713	0.00885613866482255	-0.193663566448503	Stable
S100A12	-1.16232515083083	4.0250424358263	-4.43914913482682	0.000710886926058858	0.0104416180128915	-0.195991898994467	Down
TMEM127	-0.410147512153534	8.04282126871388	-4.67426954823914	0.000466291335746128	0.00774280714627935	-0.196585905028939	Stable
TMEM140	-0.474687123941016	7.41770112898408	-4.64991543905436	0.000486955093160344	0.00800452860350989	-0.205397146070099	Stable
ZNF710	-0.401431078691799	6.96638087041524	-4.62724799769888	0.00050704389345223	0.00823799174817827	-0.212649089249291	Stable
HS3ST3B1	0.547680744671625	5.71871886545244	4.5213567167787	0.000612958016223689	0.00934874379218228	-0.213212988232743	Stable
CDIPT	-0.534077574087689	6.85162725998037	-4.61554400484776	0.000517751853618403	0.00835653197677018	-0.214262946357587	Stable
IFRD1	-0.496256541289191	6.00599376595095	-4.55807978076013	0.000573840614417176	0.00896637400230474	-0.224784483841643	Stable
CYBC1	-0.564249481749625	8.39067526943601	-4.65944173651376	0.00047876115957243	0.00790965106295294	-0.232887872048416	Stable
MAP3K2	-0.357642298451141	8.23865122484204	-4.65469268663797	0.000482827924847621	0.00795748080687425	-0.240154784537958	Stable
GSN	-0.526289237808396	7.52463082216812	-4.63542096969267	0.000499703153382594	0.00814574341712025	-0.241343914033554	Stable
CAB39	-0.32100071611191	7.8191190432085	-4.6440023945403	0.00049211435827728	0.00807578621112649	-0.243544120469485	Stable
RFLNB	-0.486456330130172	7.02527937274363	-4.6037021611215	0.000528825342338355	0.00847046609862047	-0.255768489347502	Stable
PAK1	-0.402155360597238	6.87998476735253	-4.59706057568827	0.000535143441115719	0.00851502840374719	-0.260635775864792	Stable
MYO9B	-0.390515467556405	9.06030264146448	-4.6408782829615	0.000494863131657005	0.00809377980107459	-0.281604090102194	Stable
PELI1	-0.45348057688368	7.75334804352036	-4.62074356948734	0.0005129660575219	0.00832041136679149	-0.281640728299331	Stable
CEACAM4	-0.763424658242688	4.56181569511456	-4.39144736809712	0.000775019054238154	0.0111989110241463	-0.287210880954113	Down
IFIT2	-0.386338143603798	7.0984138626135	-4.59645892818912	0.00053571964567242	0.00851502840374719	-0.290480409221888	Stable
DGCR2	-0.525473188007517	7.90060596055278	-4.61359752068797	0.000519555358414297	0.00837184843155406	-0.297880368582414	Stable
LTBR	-0.650470245226789	5.67080805632493	-4.47608173534233	0.000665025008699278	0.00994694658049897	-0.304498336982751	Down
EHD1	-0.429825119995472	8.5209327298159	-4.61582784020508	0.000517489411497944	0.00835653197677018	-0.315707670656153	Stable
CALCOCO1	-0.383116025971855	6.78212864588449	-4.55561932556349	0.000576378645485852	0.008977395214348	-0.316227462689285	Stable
ANXA11	-0.388847399756884	8.42598093003607	-4.61127147036948	0.000521719114237483	0.00839290995432614	-0.322790347391734	Stable
PTPN4	0.532048168633863	7.74790144653586	4.58853457828492	0.000543369326655305	0.00861389853275409	-0.331491763446293	Stable
LPCAT3	-0.654260487104174	4.99837091089323	-4.39764497208576	0.00076635874467512	0.011139490536472	-0.335115650830755	Down
RBMX	0.379201900535005	7.0378579946893	4.55963325627526	0.000572244138328115	0.0089566324602346	-0.336743155078262	Stable
ZNF26	0.475096957351028	5.54330030073561	4.43242863532046	0.000719578776852533	0.0105376880072112	-0.347237451085704	Stable
ESPN	-0.911736738796836	6.05674618809791	-4.47918109422203	0.000661318530370798	0.00992180343344979	-0.349350644372351	Down
VDR	-0.636882031891533	4.82043175626855	-4.37347038707509	0.000800717373377976	0.01143531794021	-0.351216406767652	Down
MYBL1	0.574903060462909	6.09704230444279	4.47175661432952	0.000670233401224965	0.0100036965525185	-0.355525839189271	Stable
OAZ2	-0.452091757313482	7.67935649785829	-4.57594012219297	0.000555761569713594	0.00876778759820302	-0.356631150673393	Stable
GTF2IP1	-0.471517007202406	7.01023430571425	-4.54834268871212	0.0005839531390254	0.00905219763137951	-0.359025529006983	Stable
UBC	-0.424738683100063	9.39551136055756	-4.59589178059233	0.000536263399521488	0.00851502840374719	-0.367141031797297	Stable
GDI1	-0.357658895534967	6.82762692986791	-4.53280922661098	0.000600470223801901	0.00924498002552125	-0.368966140679982	Stable
FBXL13	-1.09654994983391	3.51107954272467	-4.38857187910729	0.000779071518350428	0.0112408890504847	-0.379740056190905	Down
RAPGEF2	-0.400932657217702	6.78549210967513	-4.52133287733199	0.000612984289966218	0.00934874379218228	-0.389108051672205	Stable
DDX60L	-0.377178721116565	7.83193203142049	-4.55957595693871	0.00057230294172776	0.0089566324602346	-0.40015550240026	Stable
SNX20	-0.378394743774932	7.03918026456307	-4.52379069738726	0.000610281638262813	0.00934207689071997	-0.404560960705738	Stable
PDZD8	-0.391049024944096	6.66651185001733	-4.50516532998209	0.000631074708111409	0.00958548669049221	-0.404874069048013	Stable
OS9	-0.373408933653301	7.23597425585871	-4.53472550539288	0.000598406643973554	0.00923242502521088	-0.404896890761579	Stable
UBE2R2	-0.470212079361928	7.09660875856924	-4.52645683377153	0.000607363898272589	0.00932655816830181	-0.413442867096969	Stable
C16orf72	-0.31839471525287	9.57363531189532	-4.56608317631765	0.000565664851604885	0.00889537488149768	-0.425357876717986	Stable
GNAZ	-0.698892564588178	5.10808998543451	-4.34994262130723	0.00083568971316754	0.0118300013278315	-0.437679358193589	Down
MXD3	-0.716938255706028	5.1846056054763	-4.338434216576	0.000853368187671893	0.0119949040668889	-0.458082801071217	Down
IFITM1	-0.440551820243472	7.72815564329139	-4.52079273766373	0.000613579897761887	0.00934874379218228	-0.459015439414357	Stable
UBE2J1	-0.464728755216997	6.95348082127757	-4.49441824623244	0.000643405733919686	0.00971255157967822	-0.459032381110955	Stable
ABR	-0.343634981708895	7.66960776781827	-4.51909386212851	0.00061545715275346	0.00936278528808331	-0.459243134479535	Stable
CANT1	-0.557468183053563	7.08021646951176	-4.4934798390064	0.00064449424574707	0.00971401557782161	-0.467450876103016	Stable
LAPTM5	-0.339699677280969	10.2902801367096	-4.54448582809011	0.00058800970772476	0.00910068105304814	-0.467543398223321	Stable
MFN2	-0.468710614150344	7.44164073005723	-4.49981247739203	0.00063718553980657	0.00964838753243425	-0.482608038706821	Stable
AKAP17A	-0.511780407426278	6.62809707865016	-4.45030062907296	0.000696703607045546	0.0102795259611826	-0.484760186093578	Stable
SLC36A1	-0.498293162347967	6.24711733385519	-4.42488213984827	0.000729470306939508	0.010666597906099	-0.484953922397036	Stable
STAT6	-0.349514249582239	8.8458026653961	-4.5244947209137	0.000609509765284375	0.00934207689071997	-0.489145934106546	Stable
ETV6	-0.370600441123249	6.7432139555093	-4.46608591644038	0.000677126321461418	0.0100360159929766	-0.489609533839197	Stable
RAB5C	-0.459025659091716	6.94164220054292	-4.4691046664118	0.000673447829492757	0.0100270036254415	-0.494581608240047	Stable
NEK6	-0.386221443009227	6.79096994733293	-4.45730955193078	0.000687939532653204	0.010180881573117	-0.504551202312023	Stable
DGLUCY	-0.384112965917129	6.97957576172947	-4.46649802929035	0.000676622916689233	0.0100360159929766	-0.507999779209887	Stable
WLS	-0.747840182535965	5.1201267862142	-4.30374316321125	0.000909036582767539	0.0125788579115446	-0.520549419197385	Down
ST6GALNAC2	-0.766291668954406	4.47469001446886	-4.24609610309872	0.00100999056064547	0.0135360841623033	-0.523475218794395	Down
QSOX1	-0.550117041896608	6.01303201476286	-4.37922308515637	0.000792399191490883	0.0113803705451526	-0.527631713579997	Stable
ANKRD36C	0.729697800162645	5.60982520992564	4.33321609662971	0.000861510993637599	0.0120574617209537	-0.532065265061292	Up
PCNX1	-0.336681160699746	8.78347853942575	-4.49987175779812	0.000637117530018617	0.00964838753243425	-0.53362730580718	Stable
SLC40A1	-0.490702295540179	6.92056918609851	-4.44215619087907	0.000707033101742834	0.010400605552214	-0.548141884584434	Stable
GK5	0.688930314432029	6.09853143730016	4.35770615616038	0.00082397828439016	0.0117005544171643	-0.552894482803656	Up
MAP3K3	-0.442903442826739	7.97979779621962	-4.47123751371249	0.000670861348882784	0.0100036965525185	-0.56362777321891	Stable
FGD3	-0.378140822571337	8.50961762330575	-4.47919431760325	0.00066130276269912	0.00992180343344979	-0.56500517350246	Stable
DBNL	-0.430156308337267	8.74854571204777	-4.47805679268652	0.000662660583899688	0.00992673660621597	-0.571991076797806	Stable
SHISA5	-0.469664354935572	8.3212158260753	-4.46704965684273	0.000675949698949213	0.0100360159929766	-0.580347552552293	Stable
MCTP2	-0.390713869801345	7.76411435834164	-4.45108882262562	0.000695712287092438	0.0102795259611826	-0.592853929197097	Stable
ITPRID2	-0.357008309962942	6.62741898155234	-4.39198538231416	0.000774263251189337	0.0111989110241463	-0.607437958783127	Stable
TMX4	-0.368573373597837	7.57903908177708	-4.43346499315076	0.000718231270639635	0.0105337002372103	-0.609539250411789	Stable
CD59	-0.633848011622542	5.80538287335496	-4.315086681741	0.000890431884383283	0.0124119555713706	-0.615754707074541	Down
RAB24	-0.585428008072932	5.55244326132662	-4.28616621943508	0.000938662494403299	0.0128996996137871	-0.618381416183777	Down
RIN3	-0.34385178940942	8.45958118039075	-4.44282923970281	0.000706173496060563	0.010400605552214	-0.629613697800963	Stable
LMF1	0.572660731377884	4.92617785099732	4.20989943939825	0.00107923580600458	0.0141353919671482	-0.632478225001438	Stable
PARP9	-0.399165486309925	7.28553725456329	-4.41296911019646	0.000745372946875258	0.0108828893599656	-0.63397842083035	Stable
PPP4R1L	-0.529304341417537	4.82670310983782	-4.21680600203038	0.00106565474017716	0.0140066798051819	-0.639425388971958	Stable
UCHL5	0.704937696001398	5.08730480650773	4.21634831029559	0.00106654926351594	0.0140066798051819	-0.644329043611477	Up
IPMK	-0.540523143589008	6.45321872829999	-4.35875643579969	0.000822407012811157	0.0117005544171643	-0.644422520931718	Stable
PLEKHO1	-0.351160124098114	6.82004937906615	-4.37732117752085	0.000795139332638925	0.0113810640307917	-0.646017884740141	Stable
RGS14	-0.627247163456262	7.31158727581856	-4.39259191707133	0.000773412105600604	0.0111989110241463	-0.663005984630356	Down
GPAT3	-0.701659867112562	4.21078369076127	-4.15416872355229	0.00119557535488536	0.0152513694685051	-0.669925253381193	Down
OXER1	-0.930314797867006	3.90170324277793	-4.15269078473173	0.00119883099402026	0.0152730133269395	-0.673322081126187	Down
ATP6V0D1	-0.536673693234409	7.30953418783825	-4.38560735931958	0.000783272431731596	0.0112683831424084	-0.680890344467469	Stable
CXCL16	-0.682151709824899	5.77292179297922	-4.27721443344806	0.000954132548527738	0.0130008853656832	-0.681130144707923	Down
RAB10	-0.344736354573477	7.18313338957963	-4.37853804431445	0.000793385024225708	0.0113803705451526	-0.683839513493584	Stable
KIF1B	-0.490363499004789	6.54478660796333	-4.34292423890553	0.000846425312317987	0.0119315522083156	-0.68876980671091	Stable
PXN-AS1	-0.938898073860668	4.13796455772335	-4.14134962303757	0.00122411971153962	0.0154944454960641	-0.68882545512998	Down
CD14	-0.849923699384981	7.88329460634126	-4.39894817149609	0.00076455048843528	0.011139490536472	-0.689465880710311	Down
CICP25	-1.44266880173561	3.10557674833597	-4.24695071349806	0.00100841225706444	0.0135360841623033	-0.691678263249083	Down
PPCDC	-0.53028284851179	5.65150042578209	-4.25751352157633	0.000989113752476727	0.0133844577804068	-0.706380392701051	Stable
NINJ1	-0.677840981056272	7.12270488052075	-4.36040190879224	0.000819951534049963	0.0116929624149745	-0.710905126357302	Down
ZNFX1	-0.347399289320528	8.32278606374075	-4.39524711120236	0.000769697481663203	0.011171446263488	-0.715223766434616	Stable
OSBPL11	-0.44882915181678	6.42394531241463	-4.31495814554786	0.000890640478378433	0.0124119555713706	-0.71593033854028	Stable
CD82	-0.781563048313915	6.17680500214893	-4.2833746209384	0.000943458790018141	0.0129273647074234	-0.716653050120067	Down
RNF125	0.527753461987182	6.15385391975552	4.27777862023902	0.000953149811116677	0.0130008853656832	-0.717597160704801	Stable
RNF19B	-0.485770672933271	6.83393650172857	-4.34041018687046	0.000850305534101751	0.011969027755165	-0.722663193904898	Stable
DOCK8-AS1	-0.721828961653755	4.5408879134542	-4.1423627229219	0.00122183848301922	0.0154855777724959	-0.723908647927102	Down
PRKACB	0.457995863319464	7.18596575567947	4.34920834699228	0.000836806259078009	0.0118300013278315	-0.725773277801938	Stable
RAC2	-0.379458865662933	9.11359245097828	-4.39771703471845	0.000766258638467009	0.011139490536472	-0.726029169102802	Stable
CYSTM1	-1.11428380004231	4.22408694697116	-4.11716233402918	0.00127990630489323	0.0159735567758458	-0.730265671925133	Down
TMEM71	-0.393334182951502	6.55973222583888	-4.31404251715147	0.000892127861944716	0.0124150236697051	-0.739476025956215	Stable
NTNG2	-0.838467776385017	5.65865176342699	-4.22735651963293	0.00104524785559884	0.0138569597311256	-0.745587916663343	Down
TSC22D4	-0.474608369135098	7.48910188386008	-4.35547632512892	0.000827324533444599	0.0117298096297493	-0.747915959228468	Stable
CAP1	-0.403235670507451	9.2184763843999	-4.38560384636688	0.000783277423699106	0.0112683831424084	-0.749583274640221	Stable
PTPN6	-0.364039340379579	8.71654327519801	-4.37689357168386	0.000795756748095572	0.0113810640307917	-0.75686232506691	Stable
HK2	-0.481444687896496	6.5579584539764	-4.3058018526983	0.000905630474766684	0.0125494508646241	-0.761614786468131	Stable
HDAC7	-0.498570490721993	7.86509949682065	-4.35764704428729	0.000824066811048626	0.0117005544171643	-0.762771752037998	Stable
NT5C2	-0.34106234933366	7.14491089994986	-4.33608820263445	0.000857019214132136	0.0120117557093742	-0.764087663538377	Stable
EEPD1	-0.592061121073615	5.7475590757393	-4.2211276838451	0.00105724642925717	0.0139218323486995	-0.775284145705877	Down
PPL	-0.721748318946454	5.00545930095779	-4.14796373100825	0.00120930536098517	0.0153864475604828	-0.777754455611388	Down
SELP	-0.60083744820474	4.89828040576764	-4.14518523855235	0.00121550601853818	0.01544528205398	-0.786372571631637	Down
N4BP1	-0.385071809329437	7.49750494908083	-4.33683553226989	0.00085585441817129	0.0120117557093742	-0.787072178745369	Stable
CASS4	-0.475175234759392	6.54817295105357	-4.28009724039577	0.00094912205732237	0.0129686873020743	-0.790361612598065	Stable
TXK	0.542961560888253	5.97714583395692	4.22618812330131	0.00104748777168888	0.0138678887827512	-0.790767427973422	Stable
SLC16A7	0.512767025066116	6.35694661602395	4.25784796283529	0.000988508988606765	0.0133844577804068	-0.799573916299966	Stable
NPL	-0.534132540721933	6.16639828985392	-4.24500671079721	0.00101200616171498	0.0135445688064504	-0.807256940969604	Stable
STX10	-0.632865641869285	5.16635232961146	-4.13970380860618	0.00122783500612949	0.0155214187807104	-0.810361707677353	Down
CBFA2T3	-0.669226583490627	6.34481827224127	-4.25902267156259	0.000986387810318776	0.0133844577804068	-0.81192948815878	Down
MLF2	-0.51146665660232	6.27783197726433	-4.24257898431883	0.00101651291683474	0.0135863261203683	-0.81424709889404	Stable
ARID5A	-0.627367237089042	6.39129908948901	-4.25341740622513	0.000996551765115873	0.0134294603065202	-0.815128931755146	Down
ZBTB7B	-0.678426272716314	7.7450036068577	-4.31688668241729	0.000887516068744025	0.0124037017481957	-0.831486385609924	Down
MYH9	-0.312078820160977	10.7867145360613	-4.34380558927862	0.000845069365238397	0.0119296031285887	-0.833584177193541	Stable
SLC8A1	-0.529887598402437	6.43647826094018	-4.25490112351077	0.000993850876040707	0.0134115110641471	-0.835781809964482	Stable
TBC1D31	0.535643955728106	5.49725568628487	4.15525381837482	0.00119319088583947	0.0152407967517201	-0.841146084071478	Stable
KIAA0232	-0.36700407081026	7.26872265103333	-4.29775008999869	0.000919027744520912	0.0126991746305661	-0.841286528773602	Stable
CMTR2	0.654980590967286	5.42754334169577	4.13615182282364	0.00123589299114442	0.0155231328644127	-0.843100602243928	Up
C19orf38	-0.801831176241584	4.641523443666	-4.07279456760619	0.00138914673940892	0.0168434042153332	-0.847984911719028	Down
CNOT6L	0.375525749966631	7.88502318652195	4.30899190697014	0.000900378564821281	0.012494346741578	-0.852902209297583	Stable
DAPK2	-0.640077811664114	5.73817396773589	-4.16834255371408	0.00116481198711522	0.0149563080442566	-0.85797880893413	Down
AREL1	-0.347715038411629	7.31880195952557	-4.28608227576153	0.000938806351396364	0.0128996996137871	-0.865982553317037	Stable
LRPAP1	-0.386756491305891	5.95749243112211	-4.18616804465106	0.00112727818785148	0.0145890943281122	-0.869196968920283	Stable
SAT1	-0.377007607505418	6.71578361970221	-4.25670486819533	0.000990577605153987	0.0133857776519912	-0.870912794934048	Stable
RBPJ	-0.371060561040651	7.3007597032911	-4.2825629733577	0.000944858043999392	0.0129284556662878	-0.872794046323314	Stable
PLEKHM1P1	-0.403731594031123	7.53293832735773	-4.2875180674481	0.000936348924092845	0.0128996996137871	-0.874345038638924	Stable
BDP1	0.622951725089663	6.0171597102978	4.18752289154321	0.00112447689802637	0.0145720901719105	-0.876058416414926	Up
KLHL21	-0.513079633039683	7.76927072197763	-4.29187604133555	0.000928930677529379	0.0128179349968385	-0.878331578224515	Stable
MAN2A2	-0.471792339663605	7.5628340688162	-4.28426855886845	0.00094192014831659	0.0129243581135261	-0.883226309090672	Stable
FHIP2A	-0.441399079350154	6.80499557255053	-4.2462947001881	0.00100962356201211	0.0135360841623033	-0.889812379178327	Stable
TLN1	-0.400676322244923	10.9266771135732	-4.31050965096801	0.000897890910046502	0.0124774996393271	-0.894210168915052	Stable
DPEP2	-0.394038656752632	6.74592999107757	-4.23378281552869	0.00103301618955986	0.0137580768711484	-0.894659887286301	Stable
TNFRSF14	-0.505474125870284	7.59729052337669	-4.27490956195981	0.000958158213761226	0.0130376055836371	-0.898015064338029	Stable
TRG-AS1	0.527986774310182	6.47845168487348	4.20389213294491	0.00109119381476327	0.0142349211760796	-0.902318632283433	Stable
MTX1	-0.688441699854463	5.00651504225937	-4.07144546500003	0.00139261497050036	0.0168645845067887	-0.903217614040262	Down
ICE2	0.523018919590137	5.69372868461547	4.13867733408895	0.00123015807329695	0.0155231328644127	-0.907458143996824	Stable
SBF2	-0.417775471555185	6.96372163243982	-4.24660680065721	0.0010090470924393	0.0135360841623033	-0.91550456443748	Stable
FYN	0.33306650090313	7.86103590705059	4.26712342845952	0.00097188767015147	0.0132060797565519	-0.92555055096275	Stable
KLF16	-0.589633094847173	5.52527449156521	-4.10525361217423	0.0013083289733415	0.0161498305555101	-0.934156361343639	Down
PDE4D	0.569502506037825	5.45070155737457	4.09356711411877	0.00133685359041427	0.0163306167397613	-0.944804738812334	Stable
NRDC	-0.329887201265428	7.24129211359858	-4.23348696225397	0.00103357605156325	0.0137580768711484	-0.955689664950818	Stable
TMEM184B	-0.416664227952407	6.47536146559722	-4.18241438317961	0.00113507694661295	0.0146706449155238	-0.957021167926911	Stable
CWC27	0.673408560678145	5.18199298909818	4.06179546953027	0.00141768415976374	0.0171258344182557	-0.960686705107014	Up
RAB7A	-0.354614358058938	7.16899319897849	-4.2230601639804	0.00105350876352054	0.0138912858091665	-0.970888717636358	Stable
CMTM2	-1.00461541570923	3.66234792504814	-3.98890608378127	0.00162268268265385	0.0188358083435542	-0.979467257654671	Down
FOXO4	-0.417225766813508	7.57593066581201	-4.23025122503874	0.00103971973466424	0.0138023499193842	-0.982002970372651	Stable
PPT1	-0.43867352709101	7.50710183133242	-4.2251058232802	0.00104956705525689	0.0138766645618782	-0.989202388945365	Stable
LRPPRC	0.409669072825955	6.94137896983446	4.19053580408275	0.00111827309492671	0.014510889418539	-0.998265911428379	Stable
IP6K1	-0.445066633933988	7.11226072278059	-4.19849748564044	0.00110204880177098	0.0143193264070959	-1.0019487482862	Stable
LSG1	0.614671237828126	4.72777476089659	3.98103594489849	0.00164656900008343	0.0190005141269933	-1.00381341591581	Up
UBE3C	0.357155029896245	6.73464929586532	4.17239561395266	0.00115616603319537	0.0148647751013321	-1.00783666903001	Stable
ELOVL5	-0.319886076616358	7.5063602350709	-4.21064697361148	0.00107775727236006	0.0141349236911801	-1.02144076325777	Stable
CTDSP2	-0.391617535429997	8.95549101276753	-4.23251337545121	0.00103542064490778	0.0137639295226072	-1.0274206048151	Stable
TYROBP	-0.759299745880382	8.36360422478821	-4.22367214322457	0.0010523279628918	0.0138912858091665	-1.02812322966895	Down
PLAGL1	-0.488920930107665	5.01417715883919	-4.0078591250213	0.00156660918780197	0.0184029618859663	-1.02915301849788	Stable
ZNF185	-0.513058586096374	5.93003939721305	-4.09937559821503	0.001322596941666	0.0162374464129095	-1.03584862639137	Stable
LCP1	-0.299639707393908	11.0013210151661	-4.2334917914425	0.00103356691046717	0.0137580768711484	-1.03652823340296	Stable
