logFC	AveExpr	t	P.Value	adj.P.Val	B	change
LINC02446	0.360505155255757	2.80423382087239	3.47634299787272	0.00702378335558122	0.825819064074335	-2.68668078160075	Stable
SPTSSA	0.271621555053403	3.60330574741513	3.24254745782729	0.010173684999629	0.825819064074335	-2.69012045025007	Stable
NUDT16	-0.255599709397186	6.05022591003247	-3.0819049905757	0.0131648450217671	0.825819064074335	-2.69157455423312	Stable
SLC16A7	0.272260012050699	4.44106903984717	3.11435098130366	0.0124947098418063	0.825819064074335	-2.69366883981852	Stable
UVRAG	-0.231930111446255	5.18233940200395	-3.08830631803843	0.0130297543101131	0.825819064074335	-2.69384182016199	Stable
CLCN7	-0.18666936198599	6.55058868105104	-3.07746408528191	0.0132594124336649	0.825819064074335	-2.70200475448056	Stable
AKAP13	-0.229477263921982	8.72343526985861	-3.14480716875243	0.0118977269917377	0.825819064074335	-2.70355821686419	Stable
RPS14	0.241555322229409	8.15173873469942	3.12926196673307	0.0121986576098686	0.825819064074335	-2.7050286524704	Stable
SSR3	0.159780001164351	5.72086648571302	3.06692275484346	0.0134867028344679	0.825819064074335	-2.70953776106896	Stable
MRPL57	0.229533110510164	3.65398029662891	3.19374719639148	0.0109995210767821	0.825819064074335	-2.71247296533889	Stable
IL5RA	-1.03042100207372	4.19207697077725	-3.12529190637198	0.0122767663012089	0.825819064074335	-2.71307346208265	Stable
LINGO3	-0.298065656405351	5.16680180479199	-3.07705122490932	0.0132682396787489	0.825819064074335	-2.71320800794242	Stable
STMN1	0.218497387201084	4.26906720081954	3.10518826062253	0.0126803065700379	0.825819064074335	-2.71398579269627	Stable
DUS2	-0.330306288873193	4.10744169112159	-3.14316355590541	0.0119291784370262	0.825819064074335	-2.71458975592941	Stable
NKIRAS2	-0.205982451000357	5.07253823721167	-3.07330063821443	0.0133487081193848	0.825819064074335	-2.71682734332193	Stable
HK2	-0.314402175058309	6.24047292596391	-3.05050414851034	0.0138487521891082	0.825819064074335	-2.72933305195272	Stable
PKP4	-0.238010219324964	4.29784679147967	-3.10750110571113	0.0126331913128069	0.825819064074335	-2.73341153550751	Stable
ZZEF1	-0.19146876540895	7.43555670847074	-3.06649606231994	0.0134959872937468	0.825819064074335	-2.73365505408156	Stable
RPL5	0.224868563718132	8.15893680983305	3.10179100245965	0.0127498419073703	0.825819064074335	-2.73598549846291	Stable
NPTXR	-0.36979327040748	2.92892105012228	-3.34969715796383	0.00857861921942519	0.825819064074335	-2.7411573051487	Stable
TMED5	0.17470423008088	6.23824515621269	3.03173379584177	0.0142749582116268	0.825819064074335	-2.75271512154683	Stable
PRXL2B	-0.241318768762613	4.30093907960955	-3.07792451227158	0.0132495753274072	0.825819064074335	-2.75335654455092	Stable
TRIO	-0.247288481136966	5.22240685151048	-3.03210476155511	0.0142664053738478	0.825819064074335	-2.75856622751905	Stable
IGHV3-23	0.642673828089167	3.16397065662478	3.31722426457527	0.00903249927822015	0.825819064074335	-2.76105716247448	Stable
PLAGL1	-0.220072296791102	4.76150896805271	-3.04898881324777	0.013882668217615	0.825819064074335	-2.76210044114094	Stable
ZFAND5	-0.201606671954624	7.12320234937233	-3.03118312869001	0.0142876639117487	0.825819064074335	-2.76634789107629	Stable
RPL35	0.211840346542878	7.10092304334009	3.0368782110141	0.0141568202968547	0.825819064074335	-2.76688150373986	Stable
BTBD9	-0.282651089701272	4.69517973954448	-3.03538564655859	0.0141909919416641	0.825819064074335	-2.77579550658982	Stable
RPS21	0.204087274840501	5.62871133531077	3.010707434953	0.0147684649923032	0.825819064074335	-2.7766624769195	Stable
SGK1	-0.223537603366105	6.35773072244392	-3.01047168073418	0.0147740968032516	0.825819064074335	-2.77778521541472	Stable
FAM91A1	-0.185155970261584	5.90744085037031	-3.00997081043213	0.0147860691703266	0.825819064074335	-2.7778797591182	Stable
SEC16A	-0.315983140126934	7.19622356383209	-3.02003847672076	0.014547325305339	0.825819064074335	-2.78149083487027	Stable
NDOR1	-0.197536018738394	5.27619295901989	-3.01100701121618	0.0147613117557981	0.825819064074335	-2.78270852021866	Stable
IGHV3-30	0.421604041005141	3.15473228255906	3.29030346195093	0.00942771741432974	0.825819064074335	-2.78530869272384	Stable
PSMG2	0.191846846737517	4.79290487198085	3.01695887458234	0.014619930669207	0.825819064074335	-2.78626086184302	Stable
CD48	0.175330840716219	7.47294841081499	3.02253300879235	0.014488785783679	0.825819064074335	-2.79076180042952	Stable
LRP1	-0.454295205466113	7.46537491753822	-3.01458256649925	0.0146762098544454	0.825819064074335	-2.79111390861797	Stable
MYOF	-0.294508784836109	4.20672007463733	-3.05016656443762	0.0138563005499741	0.825819064074335	-2.80078435834034	Stable
SESN2	-0.387516314310795	4.38294256374761	-3.03258908229263	0.0142552470093456	0.825819064074335	-2.80170012906848	Stable
RTKN2	0.375026306927604	2.39228572261392	3.67641359280922	0.00514085211917232	0.825751139058368	-2.80482863849416	Stable
EPHB6	-0.206751174860377	4.85115227666857	-3.00273944799242	0.0149600378611902	0.825819064074335	-2.80866024230204	Stable
LINC01011	0.498469846918815	2.16755259463445	3.98513669505202	0.00320814277387218	0.825751139058368	-2.81462260218179	Stable
KMT2B	-0.19722772317247	7.27543570740515	-2.99224878632692	0.0152161673978724	0.825819064074335	-2.81466857249043	Stable
KLHL6	-0.277106120357428	5.9280477805948	-2.97418308529491	0.0156678566911454	0.825819064074335	-2.821103998419	Stable
INTS1	-0.186156623375172	6.8322287012802	-2.98046372592648	0.0155092825215114	0.825819064074335	-2.82165998958789	Stable
JPX	0.250065521811172	4.051796053208	3.03152760237244	0.0142797144090668	0.825819064074335	-2.82346065184105	Stable
ZNF480	0.245798321431722	3.46769658566003	3.10121719472824	0.0127616254716042	0.825819064074335	-2.82913352198094	Stable
RPS18	0.231790324976407	8.00588124189696	3.0109779070645	0.0147620065439533	0.825819064074335	-2.83201604579407	Stable
NKAP	-0.25426938145627	4.17412517025808	-3.01785297082309	0.0145988129251356	0.825819064074335	-2.83461397399982	Stable
ZNF710-AS1	-0.252143530491695	3.38791297412478	-3.11786053197572	0.0124243671813516	0.825819064074335	-2.83484944132423	Stable
LINC02035	0.257520474808879	4.64372015495102	2.98942275924853	0.0152859326701487	0.825819064074335	-2.83643184151382	Stable
PMS2P3	0.365914538932492	2.54079279801419	3.5294542320502	0.00646229788127662	0.825819064074335	-2.83990742233635	Stable
TRGC2	0.340118946535249	5.34862898990188	2.95841483414768	0.0160733545015098	0.825819064074335	-2.84093574019158	Stable
SLC12A4	-0.221422606976694	4.723307216413	-2.9754369550713	0.0156360663508717	0.825819064074335	-2.84480717107128	Stable
IGKV1D-39	0.613448642683936	3.08785113868811	3.2534890197018	0.00999752149672475	0.825819064074335	-2.84641241993814	Stable
CHORDC1	0.244396511710469	4.43166079290691	2.97891171779632	0.0155483137491834	0.825819064074335	-2.84955922353594	Stable
PPP1R37	-0.219504135728475	4.35988762938348	-2.98485284680351	0.0153994451580863	0.825819064074335	-2.85004732173974	Stable
ATP2A3	-0.210899528631115	9.08079009006793	-3.01993731053295	0.0145497045162141	0.825819064074335	-2.8590526584632	Stable
RUBCN	-0.153497009370368	6.03586220756604	-2.94055135694855	0.0165457706184411	0.825819064074335	-2.86172981956189	Stable
BRIX1	0.321906394272736	3.00776651581457	3.16694529700525	0.0114823663234392	0.825819064074335	-2.86282098485667	Stable
DNAJC13	-0.162993594668761	5.74492680126241	-2.93873251466915	0.0165946637896692	0.825819064074335	-2.86428433658885	Stable
COMMD10	0.313870031083349	2.97993322244069	3.23009271095036	0.0103781408587466	0.825819064074335	-2.86528540321726	Stable
SHLD2	0.183429952377085	4.58519641142718	2.95339193268717	0.0162047740115312	0.825819064074335	-2.86556141657555	Stable
