"gene_name","T1_value","T2_value","T3_value","change_type"
"GAB2",0,1.01589492403106,-0.107397319999475,"Up"
"HCK",0,1.20123240102707,-0.164316239114312,"Up"
"ITPRIP",0,0.898147516337073,-0.123280590832562,"Up"
"IL1B",0,1.48394270466536,0.284357057325698,"Up"
"FAM214B",0,0.856676813353938,-0.125815771682497,"Up"
"LILRA2",0,1.163800139443,0.0118107240232694,"Up"
"NEK6",0,0.735768291142294,-0.239233204022032,"Up"
"FES",0,0.673587618283544,-0.259022412821318,"Up"
"NARF",0,0.869173026938602,-0.0376623328340342,"Up"
"SLC11A1",0,1.33391515661838,0.018620465516241,"Up"
"RAB3D",0,0.98903502639433,-0.260304565629664,"Up"
"MXD1",0,1.0109169423112,-0.0605129937869293,"Up"
"EEF1B2",0,-0.763148196497752,0.22084288265122,"Down"
"HCAR2",0,1.36429007408171,-0.0407686443944151,"Up"
"RPL41",0,-0.618055809517647,0.136981437364277,"Down"
"LRFN1",0,0.800915004726039,-0.188693079733987,"Up"
"TACC3",0,0.737870158789186,-0.137424730175841,"Up"
"TKT",0,0.941008219585196,-0.0683910615827603,"Up"
"KDM1B",0,0.691893796303227,-0.0880021740705876,"Up"
"LINC02887",0,1.32608025430555,-0.135740677516739,"Up"
"TPD52L2",0,0.817045210776409,-0.071315574605137,"Up"
"NADK",0,0.781130058129385,-0.247789868448685,"Up"
"EIF1B",0,0.612610915768633,0.0814198691146197,"Up"
"IGF1R",0,0.789762563119025,-0.0225818278589092,"Up"
"ETS2",0,0.894795947098167,-0.147140462362572,"Up"
"ZAP70",0,-0.646406663863866,0.02679210454993,"Down"
"RASSF3",0,0.774237586375042,-0.148608720485308,"Up"
"MAST3",0,0.672943581956204,-0.120501797552798,"Up"
"HLX",0,0.844695681716712,-0.211838147397547,"Up"
"CTSS",0,0.758420244933657,-0.0329445528746035,"Up"
"EGLN1",0,0.897278511824571,-0.0962203372085062,"Up"
"CEBPA",0,0.88571085464666,0.0325328563624101,"Up"
"CXCR2",0,1.22872843246251,-0.120909302612549,"Up"
"SEC14L1",0,0.883955307128835,-0.229277847284047,"Up"
"TBKBP1",0,0.77717572587888,0.0936095045515026,"Up"
"LITAF",0,1.06146934579893,-0.18213371111235,"Up"
"C5AR1",0,1.22435307794672,-0.133138742152621,"Up"
"SPI1",0,1.19424470419197,-0.209207780464073,"Up"
"CAMKK2",0,0.761318590217513,-0.050781187206967,"Up"
"KCNE3",0,0.864746547518304,0.0567552723492994,"Up"
"ITGAM",0,0.722241403001775,-0.255770039052296,"Up"
"IFNGR2",0,0.988010322004079,-0.117592678199824,"Up"
"HSPA1A",0,1.09520194561111,-0.167325922818992,"Up"
"S100A12",0,1.54809613069222,0.12827191988639,"Up"
"GSK3B",0,0.601134552177373,-0.00728451684695308,"Up"
"TTC38",0,-0.829855045269994,0.0192029994547296,"Down"
"CORO1C",0,0.765806188143641,-0.0588936984274762,"Up"
"CCDC71L",0,0.861493876900906,-0.072181920021845,"Up"
"NCOA1",0,0.684645720370729,-0.142908602390384,"Up"
"CANT1",0,0.900185199361613,-0.00965813213648659,"Up"
"MICAL2",0,0.800816963864601,0.084209990001102,"Up"
"TRG-AS1",0,-0.636213677934623,0.164580778450569,"Down"
"GZMA",0,-1.03543540986049,0.284102305531379,"Down"
"PLPPR2",0,0.93225568773451,-0.187297758440713,"Up"
"CLCN4",0,0.840238896031877,-0.259550127353725,"Up"
"HK3",0,0.81587719023666,-0.271948708471927,"Up"
"HP",0,2.03721917322623,0.237505054989214,"Up"
"BAZ2B",0,0.585908847523968,-0.170861799069797,"Up"
"TMEM71",0,0.667014546606478,-0.00832326946073625,"Up"
"UBAP1",0,0.762188034635587,0.0123880770145419,"Up"
"MAP2K4",0,0.630462223605475,-0.0562294805372785,"Up"
"IQGAP1",0,0.765697436072731,-0.0942106919413419,"Up"
"RNF130",0,0.779615659069642,-0.0408025032800605,"Up"
"TDP2",0,0.747986721693833,-0.00537553420461556,"Up"
"ST3GAL4",0,1.1362261021721,0.0238686124912624,"Up"
"SLC19A1",0,0.968818025597002,-0.179593589159466,"Up"
"FUT7",0,1.40393812753375,0.0838898024309511,"Up"
"LINC01002",0,1.41884546279642,-0.076737735682725,"Up"
"DNAH17",0,1.0274116211856,0.0136376216978618,"Up"
"NCF2",0,0.978113268608929,-0.203605420471066,"Up"
"LTA4H",0,0.594175159455869,0.0580386119282936,"Up"
"ALPK1",0,0.945180877610727,-0.232074076608627,"Up"
"ST8SIA4",0,0.721579481790464,-0.137355152235983,"Up"
"PDLIM7",0,1.06676955907192,-0.244237697145453,"Up"
"NLRP3",0,0.646598784225308,-0.245949837166229,"Up"
"CD14",0,1.33428651691909,-0.139505962371256,"Up"
"TMX4",0,0.594378663231638,-0.0348883161546683,"Up"
"SLC44A2",0,0.649191265275983,-0.0748714880059875,"Up"
"TUT7",0,0.633468884178453,-0.164414302317709,"Up"
"ASPH",0,1.05511781871113,0.033599042074969,"Up"
"PRKAR1A",0,0.710994018292714,-0.0910647492255716,"Up"
"LMTK2",0,0.686657464136731,-0.0784527694316539,"Up"
"FCGR3B",0,1.1874142993225,-0.0921493461857299,"Up"
"HIVEP1",0,0.641953796527971,0.13896582963262,"Up"
"DSC2",0,1.15852697614181,-0.250433591514422,"Up"
"UBE2J1",0,0.951231309240832,-0.153277921853879,"Up"
"PEAK3",0,1.20600783621249,-0.147774534413527,"Up"
"AMPD3",0,0.783230827744296,-0.108291136517912,"Up"
"ZNF467",0,1.28052101604256,-0.0974470008762252,"Up"
"RAB11FIP1",0,0.788326901479973,-0.148454203711378,"Up"
"IQCE",0,0.687311780731188,-0.0816349260279203,"Up"
"NIBAN1",0,1.31232842518402,-0.142421149379755,"Up"
"RAB31",0,0.794525548049993,-0.166334125685111,"Up"
"OSBPL11",0,0.709401629030508,-0.0972892058596546,"Up"
"CEACAM3",0,1.34341962615892,0.0459830262264447,"Up"
"S100A11",0,1.2958541458998,-0.0252556128613204,"Up"
"LINC02975",0,1.14264566828575,-0.168350078905048,"Up"
"RAB5A",0,0.617180798977609,0.0157468951638675,"Up"
"SKAP2",0,0.785775481351209,-0.152279860516624,"Up"
"LPCAT3",0,0.793134752281131,-0.134676533687175,"Up"
"ATP10A",0,-0.662184955551345,-0.109851774293032,"Down"
"CMIP",0,0.624474518542338,-0.118343781809211,"Up"
"LRRC25",0,1.03157833256005,-0.167669211566166,"Up"
"ADGRG5",0,-1.00855558528214,-0.0791133021210104,"Down"
"ZNF787",0,0.662998924412084,-0.132555671159091,"Up"
"SNN",0,0.716756433264688,-0.111363607730814,"Up"
"TRIM8",0,0.797901152140668,-0.112151405187963,"Up"
"RPL23",0,-0.673573158687319,0.18536941778896,"Down"
"FURIN",0,0.784958445933825,-0.0303675794005942,"Up"
"ANXA3",0,2.43467859484916,0.146400688151633,"Up"
"SLC25A44",0,0.932188990293343,-0.0279648402629897,"Up"
"PLIN3",0,1.07194322848455,-0.189625107711021,"Up"
"TREM1",0,1.24437301429462,0.0457714311468971,"Up"
"G6PD",0,0.716036450994003,-0.187927710518913,"Up"
"PLCG2",0,0.607187291189047,-0.0643500725301314,"Up"
"PTPRJ",0,0.950124707282828,-0.148007579524679,"Up"
"SH3GLB1",0,0.728189938129669,-0.0290999153661806,"Up"
"CCNDBP1",0,0.601831895402842,-0.0376800249743718,"Up"
"PPIF",0,0.737149665965262,-0.138016985640818,"Up"
"APBB1IP",0,0.919391409139231,-0.0785703138935814,"Up"
"TECPR2",0,1.17034682879663,-0.12882021465597,"Up"
"ZNF600",0,-0.819193388364195,0.204204059242176,"Down"
"BASP1",0,1.68407515851064,-0.107476545152629,"Up"
"FHIP2A",0,0.663393686102638,0.0097281362886692,"Up"
"UBR2",0,0.639987542586636,-0.128207295602794,"Up"
"IRS2",0,0.639120920242608,-0.321480990897118,"Up"
"NCAM1",0,-1.06495055537412,-0.0167712214600622,"Down"
"MAP3K2",0,0.60837150104841,-0.0278549701755919,"Up"
"NCR1",0,-0.96254147846456,-0.161399966599361,"Down"
"ANPEP",0,1.16129876533323,-0.243010099544259,"Up"
"CIC",0,0.68230710693167,-0.0984430059166881,"Up"
"UBE2D1",0,1.07103195847708,-0.0984866533718787,"Up"
"RALB",0,0.985631615017172,-0.0650339927406494,"Up"
"TM6SF1",0,0.818774119216699,-0.0819662082716732,"Up"
"ZFHX3",0,0.624979358810133,-0.075908326898309,"Up"
"ROBO3",0,-0.768964337589224,-0.262314677181911,"Down"
"PAK1",0,0.75792591042299,-0.1627416523135,"Up"
"PROK2",0,2.13527936425185,-0.131146870744385,"Up"
"MTX1",0,0.791393111433194,-0.138589598391558,"Up"
"PAK2",0,0.648326422377053,-0.149326980445817,"Up"
"ADAM9",0,0.790910253144625,-0.0600514771227814,"Up"
"N4BP1",0,0.843390086128179,0.0282869929925171,"Up"
"TMEM127",0,0.75698622729073,-0.0870593351258613,"Up"
"EHBP1L1",0,0.65553137720627,-0.218814802584353,"Up"
"PFKFB4",0,1.01402274689442,-0.122492551712909,"Up"
"BCL3",0,1.20081544161635,-0.0809062666633569,"Up"
"NAIPP3",0,1.48101411817599,0.208417015814085,"Up"
"CTSF",0,-0.605739231522732,-0.0769928574133902,"Down"
"VSIR",0,0.903497026417927,-0.0912571993263107,"Up"
"UBN1",0,0.805918601840716,-0.0944906033494526,"Up"
"MAFB",0,0.974811514157559,0.00336402768917754,"Up"
"LYN",0,1.00739468261883,-0.140645727358608,"Up"
"NCOA4",0,0.64344286001119,-0.152591929508102,"Up"
"CLEC4D",0,1.08475837249767,0.328029335115742,"Up"
"ARHGEF40",0,1.12650613763604,0.121092726052671,"Up"
"HSD17B11",0,0.640454888705666,0.037197164563632,"Up"
"GCA",0,1.19734123784605,-0.162432100466083,"Up"
"GSEC",0,1.39044679284306,0.0353993310839422,"Up"
"ANTXR2",0,0.639300699934675,-0.0932803868454659,"Up"
"TSEN34",0,0.98290804149253,-0.271867673441249,"Up"
"MIR3945HG",0,1.97489274691643,0.0503462843189846,"Up"
"PISD",0,0.77649098438224,-0.140622135582829,"Up"
"CYTH4",0,0.817539976034817,-0.168830576323902,"Up"
"TMCO3",0,0.818102271418984,0.10810353365781,"Up"
"ZDHHC18",0,0.985245651047769,-0.0944518332599191,"Up"
"OSGIN2",0,0.683095940059954,-0.108063919172506,"Up"
"ATP6V1B2",0,0.758966241331537,-0.213347618691092,"Up"
"NECTIN1",0,0.892390348789405,-0.0570757377910192,"Up"
"FNIP1",0,0.698291210287726,-0.018024134397427,"Up"
"DOCK5",0,0.755063060263751,-0.143884043683869,"Up"
"PNRC1",0,0.634052378438851,-0.0127357820890568,"Up"
"EOMES",0,-0.727069398741696,0.223001597963043,"Down"
"ZFYVE16",0,0.605352223032932,-0.0558035387686457,"Up"
"STAT3",0,0.745839248930837,-0.133336494023702,"Up"
"OSBPL2",0,0.62820096428372,-0.150458715321787,"Up"
"ZFYVE28",0,-0.595801288209685,0.185797746891238,"Down"
"PGAP6",0,0.621498754010106,0.00948180150575428,"Up"
"ATP6V1A",0,0.751420187449798,-0.149023299092936,"Up"
"CXCR1",0,1.24922532227701,-0.129240794326037,"Up"
"CKAP4",0,1.00289639934252,-0.0791004295330877,"Up"
"LILRA1",0,0.789424299967563,-0.226971560596772,"Up"
"CREB5",0,1.1749873287963,-0.0575436416340649,"Up"
"KDM4B",0,0.715931675520237,-0.199234176018924,"Up"
"DYSF",0,1.60396740623889,-0.288806923808056,"Up"
"RNASEK",0,0.749617519001622,0.11497207911442,"Up"
"BNIP3L",0,0.597465832250032,0.188391777511447,"Up"
"ELL",0,0.732376093615263,-0.0965808902952716,"Up"
"MCTP1",0,0.848560421048453,-0.0378951016322402,"Up"
"DENND5A",0,0.81329178890611,-0.158871886963238,"Up"
"STRN4",0,0.635909246989675,-0.0476582784364306,"Up"
"LRRN1",0,1.33761563092913,-0.0972208139102391,"Up"
"CSF2RA",0,0.903470600637621,-0.258540924556224,"Up"
"NOTCH2",0,0.828457769796948,-0.199034634387067,"Up"
"TSHZ3",0,0.899398358593007,-0.212290032150239,"Up"
"IL13RA1",0,0.815643529503322,-0.0110066091083505,"Up"
"CYP1B1",0,1.22924904537818,0.0133086040475714,"Up"
"MTF1",0,0.629839340486744,-0.0828591232611382,"Up"
"TIAM2",0,1.20059830210405,0.259789215207616,"Up"
"PIM3",0,1.04260041176426,0.0652789561531719,"Up"
"SNX18",0,0.857466644123517,-0.0536272884107492,"Up"
"PLEKHM1",0,0.67360346667957,-0.0621876874693585,"Up"
"ANXA11",0,0.751051182967755,-0.101278274489937,"Up"
"FPR2",0,1.28095741208745,-0.0896284272152199,"Up"
"TFE3",0,0.855675268286952,-0.102683662096392,"Up"
"PLAUR",0,0.950108685100285,-0.146020169398576,"Up"
"ARL4C",0,-0.641955417676802,0.117005999443667,"Down"
"PGS1",0,0.900142886412489,-0.12008256002491,"Up"
"AKIRIN2",0,0.610157554664484,-0.100168056669443,"Up"
"TFEB",0,0.817679806214746,-0.140882309763802,"Up"
"CCPG1",0,0.727708614115293,-0.0531257675576198,"Up"
"PITPNA",0,0.695024380774321,-0.0486356200984615,"Up"
"PPP2R5A",0,0.632967064408777,-0.0663935319828424,"Up"
"UBE2R2",0,0.972640293607994,-0.0790875395963919,"Up"
"HNRNPH2",0,0.591613337828471,-0.117063379940626,"Up"
"HSDL2",0,0.771154093564,-0.102579857687602,"Up"
"PIK3CG",0,0.599722325974122,-0.0587053448849177,"Up"
"EVI2B",0,0.826610835496021,0.0922644566575599,"Up"
"NDST1",0,0.72358089266693,-0.262082073520911,"Up"
"JAML",0,0.801994005416157,-0.17866486056265,"Up"
"IRF2",0,0.589675127777157,-0.112315076947109,"Up"
"TNFRSF8",0,0.806270456997667,-0.0977839933844575,"Up"
"MOB3A",0,0.770165077832315,-0.0685620699155862,"Up"
"LRG1",0,1.57221324872483,-0.0339994649422888,"Up"
"CSRNP1",0,0.988900438167489,-0.195907928305528,"Up"
"ARAP1",0,0.713803881023962,-0.154820281929611,"Up"
"BTG2",0,0.625531417410483,-0.0373620778937926,"Up"
"SIGLEC14",0,1.44747186766117,-0.441010823906155,"Up"
"CPQ",0,0.849732732696808,-0.0543749933036803,"Up"
"CNN2",0,0.854600586049838,-0.127684885017873,"Up"
"SKAP1",0,-0.606039857689047,0.057460724169486,"Down"
"UIMC1",0,0.657335610297564,0.0645239698203683,"Up"
"MINDY1",0,0.871169193499517,-0.101841199749749,"Up"
"CLMN",0,0.823188796433928,0.0329992829065793,"Up"
"YIPF1",0,0.88761810954024,-0.0389349257967835,"Up"
"SLC31A1",0,0.625395673193663,-0.0109250999216011,"Up"
"STX11",0,0.730218088820666,-0.166533267995082,"Up"
"TNIP1",0,0.821015609910527,-0.086664405982658,"Up"
"C19orf38",0,1.06724335886438,0.158438248104265,"Up"
"CDC123",0,0.662714221713027,-0.0192261459874503,"Up"
"FGR",0,0.704822561405557,-0.140458050476015,"Up"
"MYO1F",0,0.784363113395033,-0.160941653257819,"Up"
"CREBBP",0,0.644402898251069,-0.18944555971871,"Up"
"NOD2",0,0.77314503990197,-0.203215314756443,"Up"
"HDAC5",0,0.632222895017966,-0.137733330676515,"Up"
"LAPTM5",0,0.703803725049465,-0.0809756574059932,"Up"
"TLR2",0,0.936413512303044,-0.107759346314739,"Up"
"RFLNB",0,0.614375943385409,-0.218622839556985,"Up"
"ST3GAL2",0,0.966527236356597,-0.0690265824596077,"Up"
"ADGRG3",0,1.6023783624124,-0.0532005706609544,"Up"
"SEMA4C",0,-0.646552094906949,-0.0111152217185015,"Down"
"GFOD1",0,-1.05127969050821,-0.179893448076375,"Down"
"CEBPB",0,1.14787256439028,-0.0329105425493719,"Up"
"JUNB",0,0.934027369627117,-0.0839416640749393,"Up"
"MARCKS",0,1.33332606840826,0.0655911937239209,"Up"
"TNFRSF1B",0,0.822408183227289,-0.0142245383272588,"Up"
"SULF2",0,0.723486754285282,-0.242912470545529,"Up"
"ARHGAP27",0,0.677714967283887,-0.0595422140690207,"Up"
"GAS7",0,0.797570383360928,-0.0814947390682716,"Up"
"MCL1",0,0.66628676152288,-0.0605741305902328,"Up"
"PPT1",0,0.760044099848732,-0.0240390585479906,"Up"
"SYTL2",0,-0.704410529989733,0.156256674128337,"Down"
"PLP2",0,0.720106993771447,0.0592478752570411,"Up"
"ATP6V0D1",0,0.871533177838579,-0.191330446889858,"Up"
"PRCP",0,0.727864813188185,-0.112970317421127,"Up"
"HS1BP3",0,0.742648143242453,-0.0195218490315918,"Up"
"FAR2",0,0.622203494356767,0.0327527277921655,"Up"
"PELO",0,0.727892280775776,-0.0768645319231687,"Up"
"FOXO3",0,0.613647587114161,-0.0700215612081161,"Up"
"SNX10",0,0.719790584474151,-0.132393487472455,"Up"
"TBXAS1",0,0.902520194640364,-0.0530641016837512,"Up"
"TMLHE",0,0.589305174140424,0.0432510933856145,"Up"
"CXCL1",0,1.23270423222297,0.0947095860940843,"Up"
"TSC22D4",0,0.610042066897839,-0.115619221320715,"Up"
"SPON2",0,-1.30945821164756,0.0279006895181961,"Down"
"KIAA0513",0,0.765328099689695,-0.10805936664527,"Up"
"ASAH1",0,0.729825425012094,0.0421718302779217,"Up"
"CFAP92",0,0.761009943509576,-0.0303612903884098,"Up"
"JPT1",0,1.10390240851582,-0.0190476746898023,"Up"
"TRIQK",0,0.638739373500853,-0.0502464665357136,"Up"
"PLEKHO2",0,0.893991069374206,-0.182736728062122,"Up"
"NPL",0,0.94066057135108,-0.178608101421602,"Up"
"GNG10",0,1.0872775869187,-0.00383842870213957,"Up"
"VMP1",0,0.873974421586386,0.00849878315482044,"Up"
"SIPA1L2",0,1.12314642801246,-0.0746674183935303,"Up"
"PREX1",0,0.73105350738116,-0.144649847952003,"Up"
"RELT",0,0.712894635695546,-0.146428129037657,"Up"
"ZBTB34",0,0.74646390406252,0.0468365022420825,"Up"
"JAK3",0,0.67899056155497,-0.144967110844556,"Up"
"TBX21",0,-0.940163076888138,0.124573795659115,"Down"
"RPL36A",0,-0.873933926014557,0.205382086115026,"Down"
"ZNF710",0,0.716764203946282,-0.0711792045937587,"Up"
"ANO10",0,0.884287874149585,0.144369664023118,"Up"
"CDKL5",0,0.805448441949258,-0.135507309007598,"Up"
"ST6GALNAC2",0,0.915689577200808,-0.104000512816078,"Up"
"IFITM2",0,1.23662428771245,-0.148347703993744,"Up"
"NFKB2",0,0.6235531900216,-0.163690325906396,"Up"
"NACC2",0,0.607511253040261,-0.0747245481439425,"Up"
"WAS",0,0.735183257352832,-0.158339850915562,"Up"
"FLOT1",0,0.905215206856863,-0.162965924398786,"Up"
"RRP12",0,0.945336285561056,-0.155840256969587,"Up"
"PPCDC",0,0.762362466671955,-0.187297983395392,"Up"
"CYRIB",0,0.624158275486168,-0.0420338610214044,"Up"
"RBM23",0,0.598523326420804,-0.053007337876525,"Up"
"ZBTB16",0,-0.618948881770968,-0.258791294717718,"Down"
"MKNK2",0,0.744530119376046,-0.0639888272297782,"Up"
"ID2",0,-0.651034454765712,0.0133055085736542,"Down"
"MLC1",0,-1.18992405539429,-0.0858866379917202,"Down"
"IMPDH1",0,0.991834965126096,-0.14226585625708,"Up"
"CEACAM4",0,1.11705940875476,-0.123265472948712,"Up"
"RRM2B",0,0.68323230140849,0.153097613761313,"Up"
"IGF2R",0,0.903989950270748,-0.28343436738267,"Up"
"STK40",0,0.78916729860885,-0.154825272609602,"Up"
"NRDC",0,0.618042099633419,-0.0174975363371406,"Up"
"HCAR3",0,1.27925128685386,-0.119950095408579,"Up"
"SYK",0,0.674867668565193,-0.146189779896585,"Up"
"IP6K1",0,0.640030373073544,-0.100552242928972,"Up"
"H2AC6",0,0.746445543476956,-0.120312412384785,"Up"
"ZYX",0,1.06436680159368,-0.115675901915568,"Up"
"FCGR1BP",0,0.943752022662025,-0.638779279380759,"Up"
"SHKBP1",0,0.87826652115995,-0.182220034746917,"Up"
"ST20-MTHFS",0,0.971978945026727,-0.204939300819751,"Up"
"RCBTB2",0,0.674600093366106,0.068735857502487,"Up"
"VIM",0,0.721053784673199,0.018108024459794,"Up"
"KCNJ2",0,1.12873425735552,0.141351374849056,"Up"
"PPM1F",0,0.763234973951288,0.020257868777966,"Up"
"BCKDK",0,0.611787116373538,-0.250074820290007,"Up"
"S1PR4",0,0.765112045349042,-0.0700651855522372,"Up"
"WWP2",0,0.598771287894283,-0.134670620117085,"Up"
"SNAP23",0,0.60998186874428,-0.145890835551259,"Up"
"RIPOR1",0,0.597525762463201,-0.123919992218656,"Up"
"SNHG8",0,-0.735382952743429,0.0452045793497078,"Down"
"RNF19B",0,0.836098161663633,-0.186955779301612,"Up"
"RPS24",0,-0.699648666634642,0.229316773044757,"Down"
"CTNNA1",0,0.693699211299166,-0.113051000166918,"Up"
"LSP1",0,0.779519177465643,-0.154656947528858,"Up"
"FPR1",0,1.28839852353473,-0.100466025315972,"Up"
"CLEC4A",0,0.714856875360492,-0.13845491038984,"Up"
"SLC49A4",0,0.803417594644968,0.0751433205983218,"Up"
"PHC2",0,1.03408358566506,-0.131910622886494,"Up"
"CDKN2D",0,0.833041218246994,-0.0321602149615225,"Up"
"FFAR2",0,1.27006863870227,-0.0417282341234042,"Up"
"CUEDC1",0,0.646025747273039,-0.146846508238911,"Up"
"TALDO1",0,1.01514075464634,-0.177187923972076,"Up"
"VCAN",0,0.925801250220495,-0.298414229773083,"Up"
"RPL26",0,-0.755885874338301,0.31241892461299,"Down"
"GNG5",0,0.69393447611591,-0.0174711183985581,"Up"
"KLHL21",0,0.708202769777717,0.0155351820895238,"Up"
"FAM157A",0,1.63904665584748,0.174766465430615,"Up"
"MTHFS",0,0.905930961068861,-0.222065216637639,"Up"
"ARHGDIB",0,0.624766490934245,0.0414627366335125,"Up"
"RTN2",0,0.828569773748792,-0.0702408195568149,"Up"
"NLRP6",0,1.34653165010087,-0.14316757373529,"Up"
"BAZ2B-AS1",0,1.01245548499024,0.203993655657,"Up"
"SLC43A2",0,0.901394441815798,-0.243903161713664,"Up"
"APLP2",0,0.654555583301526,-0.157504548863722,"Up"
"STAT5A",0,0.589452268085145,-0.15501284000118,"Up"
"VASP",0,0.951889748726169,-0.194487116248796,"Up"
"LAT2",0,0.67822369894857,-0.283938269832615,"Up"
"ABCC6",0,0.836782229058013,0.112748707469616,"Up"
"PTPRC",0,0.596371652923764,-0.131176582880894,"Up"
"MFSD14B",0,0.636453082871585,0.00144811408516965,"Up"
"PGM1",0,0.587496842796146,0.0253617040029592,"Up"
"SLC25A37",0,1.02643647282201,0.332629233695119,"Up"
"RGS2",0,0.911031165570291,-0.134404574768169,"Up"
"TNFRSF9",0,1.49165316142429,-0.00639925354915061,"Up"
"SOD2",0,1.03353830671779,-0.264185875594359,"Up"
"BCL6",0,1.4458069819123,0.188454161785582,"Up"
"RXRA",0,0.901918496417774,-0.128933481009208,"Up"
"PNPLA1",0,1.12664451904454,-0.139387154528493,"Up"
"MYBL1",0,-0.868060821306013,0.257583378039494,"Down"
"RPS6KA1",0,0.638467471891285,-0.0969177828107224,"Up"
"CMTM2",0,1.03109604792803,-0.191665516548405,"Up"
"GPSM3",0,0.749156079838077,-0.0832512867915209,"Up"
"NFIC",0,0.70028397148582,-0.124523332786008,"Up"
"RTF2",0,0.690725679727166,-0.104371099493912,"Up"
"MROH6",0,0.617561420793282,-0.100692355215572,"Up"
"MAP3K3",0,0.702312084653959,-0.085394264937972,"Up"
"EPOR",0,0.637505508576039,-0.0718684298152845,"Up"
"CPPED1",0,0.79679225901439,-0.165244726536793,"Up"
"BCL2A1",0,0.857151299198511,0.031370308916622,"Up"
"HAUS4",0,1.12322603640272,0.0967143496159784,"Up"
"RIT1",0,0.71356633439561,-0.0806536755609129,"Up"
"SLC40A1",0,0.876081164507621,-0.0738100877786474,"Up"
"SDHAP3",0,-0.616856333394121,0.040197137211182,"Down"
"PGK1",0,0.693510804353354,-0.0376740809907208,"Up"
"RAB20",0,1.16484193780369,-0.355645525416624,"Up"
"S100A9",0,1.2555304561273,-0.153226320663469,"Up"
"CD247",0,-0.673435504172371,0.0688162493550299,"Down"
"TCF7L2",0,0.605219838777288,-0.0357706800658901,"Up"
"HOPX",0,-0.935635056072287,0.187793783720333,"Down"
"RESF1",0,0.601532635618021,-0.0116031788087341,"Up"
"MSRB1",0,1.15946892482002,-0.202211135710309,"Up"
"SRGN",0,0.87176420372133,0.0421290461805874,"Up"
"GLUL",0,0.981866224482621,-0.0970796888935919,"Up"
"LTB4R",0,0.708375892648041,-0.09032675144657,"Up"
"FMNL1",0,0.61013935173197,-0.169023296445578,"Up"
"XKR8",0,0.677322062311105,-0.0912884835551173,"Up"
"CASC3",0,0.672643373518701,-0.0301277637081157,"Up"
"GLB1",0,0.589573018171532,-0.0808604608070382,"Up"
"PGM2",0,0.636079763115455,-0.177685594449978,"Up"
"RAB32",0,0.795226264458336,-0.208201468047442,"Up"
"ARHGAP10",0,-0.811689351733147,-0.129980732666386,"Down"
"DAZAP2",0,0.61999684277591,-0.104588428255527,"Up"
"TMEM185B",0,0.589013258320177,0.0973638961526477,"Up"
"ABCA1",0,0.786398375964183,-0.345804533321152,"Up"
"ZFAND3",0,0.65019889037504,-0.0755714677513319,"Up"
"LOXHD1",0,1.02046400118739,-0.117075918054808,"Up"
"OSGIN1",0,0.753492646833598,-0.36533575147304,"Up"
"HAL",0,0.930619444755755,-0.0610716926512618,"Up"
"THEMIS2",0,0.807849030984979,-0.0812590734226593,"Up"
"RARA",0,0.898246518255796,-0.144033728229062,"Up"
"FRAT1",0,0.860113664879675,-0.178121399395336,"Up"
"NIBAN2",0,0.850196615817124,-0.135953571783724,"Up"
"MVP",0,0.594559891544387,-0.13267397760491,"Up"
"FADD",0,0.592225724701637,0.0686352241219046,"Up"
"PPP1R18",0,0.725037335392937,-0.0992428603787392,"Up"
"MAP3K11",0,0.654144964453636,-0.164072290421578,"Up"
"NBEAL2",0,0.630077317460735,-0.175541883527416,"Up"
"ZNF608",0,1.07636290095415,-0.150353959761022,"Up"
"ARPC5",0,0.662619546643242,-0.109200035964593,"Up"
"GK5",0,-0.763774658968616,0.105382160340944,"Down"
"TMEM91",0,0.682501022279492,-0.2129973243921,"Up"
"MGAM2",0,1.46433466895954,-0.125846735380135,"Up"
"TSEN54",0,-0.600972933162629,0.0116840631623392,"Down"
"KRT23",0,1.28965461386431,-0.138081486305809,"Up"
"NCF4",0,1.06388320966824,-0.183762621582555,"Up"
"SMAP2",0,0.692809158888419,-0.0727400478786766,"Up"
"TBC1D1",0,0.638481215883277,-0.0862689095352138,"Up"
"CTSW",0,-0.660996744042978,0.124649740472521,"Down"
"YPEL3",0,0.727911293510383,-0.132496612593537,"Up"
"LINC01270",0,1.3924605528151,-0.260310611594261,"Up"
"SERTAD3",0,0.702342846822619,0.0795123681550018,"Up"
"GRINA",0,1.01888918312061,0.0835596017207907,"Up"
"MME",0,1.0966803698835,-0.14620604553147,"Up"
"GFI1",0,-0.746829622243514,0.304958287002257,"Down"
"PANX2",0,0.958322688145365,-0.376257397111599,"Up"
"MAP1S",0,0.649029277236231,-0.141237901541158,"Up"
"THOC5",0,0.764962523115139,-0.208111077855202,"Up"
"KAZN",0,1.39459961750508,0.229033889248431,"Up"
"ABAT",0,0.620528037665808,-0.0722108621460462,"Up"
"DCLRE1A",0,-0.585326059388797,0.136884193896317,"Down"
"ACSM3",0,-0.892847601039274,-0.0836558827355325,"Down"
"MSRA",0,0.756210488703914,0.04884901285845,"Up"
"TMEM43",0,0.589981199064969,-0.0568688532053212,"Up"
"SCN1B",0,0.973174582521174,-0.303016108436795,"Up"
"GRB2",0,0.744665734191969,-0.123275103668702,"Up"
"SLC15A3",0,0.889968671234178,-0.256422749141304,"Up"
"GNAI2",0,0.664754263086071,-0.10804248213624,"Up"
